order_id,customer_id,order_timestamp,product_category,order_value,dispatch_state,delivery_status,days_since_delivery
ORD00008560,CUST0121702,2025-10-24T22:08,electronics,161.8,dispatched,delivered,77
ORD00008561,CUST0002045,2025-08-07T12:11,fashion,134.2,dispatched,delivered,157
ORD00008562,CUST0135617,2025-05-09T15:53,appliances,62.87,dispatched,delivered,246
ORD00008563,CUST0011582,2025-02-25T23:26,fashion,53.0,dispatched,delivered,320
ORD00008564,CUST0160580,2025-10-23T11:40,toys,64.0,dispatched,delivered,80
ORD00008565,CUST0002272,2025-09-17T03:24,electronics,115.69,dispatched,delivered,115
ORD00008566,CUST0074266,2025-03-04T14:11,toys,190.82,dispatched,delayed,301
ORD00008567,CUST0105517,2025-08-03T17:13,electronics,43.21,dispatched,delayed,149
ORD00008568,CUST0050831,2025-10-22T07:01,sports,146.39,dispatched,delivered,80
ORD00008569,CUST0018372,2025-01-09T07:27,fashion,94.08,processing,delivered,367
ORD00008570,CUST0196042,2025-05-19T20:21,fashion,41.38,dispatched,delayed,227
ORD00008571,CUST0012643,2025-07-06T20:23,fashion,104.99,dispatched,delayed,183
ORD00008572,CUST0050879,2025-08-05T07:15,electronics,83.22,dispatched,delivered,159
ORD00008573,CUST0047676,2025-04-13T19:00,appliances,414.5,dispatched,delivered,272
ORD00008574,CUST0029721,2025-07-19T20:26,sports,72.61,dispatched,delayed,167
ORD00008575,CUST0173717,2025-01-21T02:21,appliances,267.21,dispatched,delayed,348
ORD00008576,CUST0180801,2025-05-11T03:54,sports,447.82,dispatched,delayed,238
ORD00008577,CUST0190037,2025-01-21T21:41,electronics,61.03,dispatched,delivered,354
ORD00008578,CUST0106640,2025-07-27T15:54,electronics,221.1,dispatched,delivered,167
ORD00008579,CUST0103689,2025-11-29T22:02,sports,299.78,dispatched,delivered,43
ORD00008580,CUST0057294,2025-03-08T09:47,fashion,157.26,processing,delivered,309
ORD00008581,CUST0163146,2025-03-04T10:39,electronics,162.67,dispatched,delivered,312
ORD00008582,CUST0043621,2025-06-27T19:03,fashion,29.58,dispatched,delivered,197
ORD00008583,CUST0009647,2025-06-11T04:22,sports,273.02,dispatched,delivered,211
ORD00008584,CUST0149229,2025-06-16T20:37,grocery,75.77,dispatched,delivered,209
ORD00008585,CUST0056038,2025-06-30T10:09,electronics,118.73,dispatched,delivered,195
ORD00008586,CUST0014387,2025-10-17T16:18,electronics,151.33,dispatched,delayed,77
ORD00008587,CUST0063242,2025-04-10T15:05,fashion,30.33,dispatched,delivered,276
ORD00008588,CUST0194812,2025-10-09T06:03,beauty,141.5,dispatched,delivered,91
ORD00008589,CUST0022097,2025-04-24T08:33,fashion,65.13,dispatched,delayed,258
ORD00008590,CUST0128344,2025-02-10T00:58,appliances,40.31,dispatched,delivered,334
ORD00008591,CUST0180859,2025-12-11T00:39,sports,186.68,processing,delivered,31
ORD00008592,CUST0074630,2025-10-17T23:58,grocery,76.25,dispatched,delayed,82
ORD00008593,CUST0074680,2025-11-20T19:16,beauty,121.97,dispatched,delivered,50
ORD00008594,CUST0148998,2025-07-23T14:31,electronics,233.8,dispatched,delivered,170
ORD00008595,CUST0049670,2025-08-26T09:43,beauty,50.7,dispatched,delivered,138
ORD00008596,CUST0068352,2025-11-03T17:19,grocery,16.07,dispatched,delayed,59
ORD00008597,CUST0091724,2025-08-23T17:34,sports,152.93,dispatched,delayed,131
ORD00008598,CUST0018202,2025-09-17T03:34,toys,105.53,dispatched,delayed,109
ORD00008599,CUST0148556,2025-03-03T19:38,toys,21.04,dispatched,delivered,313
ORD00008600,CUST0126032,2025-07-18T11:50,electronics,174.17,dispatched,delivered,176
ORD00008601,CUST0073215,2025-10-16T09:21,electronics,146.98,dispatched,delayed,83
ORD00008602,CUST0057718,2025-10-06T01:27,grocery,34.51,processing,delivered,94
ORD00008603,CUST0182937,2025-10-11T11:37,electronics,707.54,dispatched,tracking_exception,79
ORD00008604,CUST0145004,2025-11-17T03:57,home,184.58,dispatched,delivered,52
ORD00008605,CUST0153163,2025-12-02T06:10,beauty,109.26,dispatched,delivered,39
ORD00008606,CUST0079837,2025-03-16T02:05,fashion,163.79,dispatched,delivered,299
ORD00008607,CUST0128827,2025-09-27T22:10,sports,57.66,dispatched,delivered,103
ORD00008608,CUST0109444,2025-08-27T06:21,home,221.36,dispatched,delivered,137
ORD00008609,CUST0066346,2025-05-17T08:19,fashion,157.11,dispatched,delivered,237
ORD00008610,CUST0052500,2025-07-24T19:53,home,220.77,dispatched,delivered,170
ORD00008611,CUST0186840,2025-02-10T16:10,electronics,100.01,dispatched,delivered,333
ORD00008612,CUST0015131,2025-04-07T07:23,toys,177.09,dispatched,delivered,276
ORD00008613,CUST0138506,2025-09-14T15:17,appliances,439.19,processing,delivered,119
ORD00008614,CUST0197625,2025-07-02T15:25,sports,23.96,dispatched,delivered,193
ORD00008615,CUST0193403,2025-05-03T22:51,electronics,177.41,dispatched,delayed,248
ORD00008616,CUST0175957,2025-04-11T17:01,toys,99.94,dispatched,delayed,268
ORD00008617,CUST0036313,2025-06-11T14:19,fashion,164.5,dispatched,delivered,211
ORD00008618,CUST0056797,2025-05-02T20:20,electronics,45.61,dispatched,delayed,245
ORD00008619,CUST0146959,2025-11-16T08:12,beauty,41.55,dispatched,delivered,54
ORD00008620,CUST0116850,2025-03-10T06:42,toys,33.45,dispatched,delivered,305
ORD00008621,CUST0068906,2025-08-06T06:15,sports,60.86,dispatched,delayed,150
ORD00008622,CUST0122332,2025-02-24T17:28,electronics,415.29,dispatched,delivered,321
ORD00008623,CUST0003834,2025-06-28T06:17,grocery,75.58,dispatched,delivered,196
ORD00008624,CUST0195054,2025-04-11T17:55,electronics,126.45,processing,tracking_exception,260
ORD00008625,CUST0001244,2025-12-30T07:36,grocery,18.71,dispatched,delivered,12
ORD00008626,CUST0174477,2025-01-26T16:46,home,82.13,dispatched,delayed,346
ORD00008627,CUST0189767,2025-02-22T06:09,fashion,20.82,dispatched,delayed,310
ORD00008628,CUST0089868,2025-04-17T06:15,beauty,132.61,dispatched,delivered,269
ORD00008629,CUST0164542,2025-05-11T00:59,grocery,57.31,dispatched,delayed,97
ORD00008630,CUST0039587,2025-03-11T00:48,toys,98.95,dispatched,delivered,304
ORD00008631,CUST0127509,2025-06-16T09:22,electronics,107.83,dispatched,delivered,207
ORD00008632,CUST0109405,2025-07-19T06:19,fashion,29.18,dispatched,delivered,175
ORD00008633,CUST0182507,2025-08-24T02:00,sports,265.04,dispatched,delivered,140
ORD00008634,CUST0170111,2025-06-19T01:14,fashion,26.76,dispatched,delivered,206
ORD00008635,CUST0081718,2025-12-28T04:17,beauty,52.86,processing,delivered,13
ORD00008636,CUST0120320,2025-12-27T05:49,sports,156.36,dispatched,delivered,13
ORD00008637,CUST0178903,2025-01-26T18:26,electronics,207.89,dispatched,delivered,349
ORD00008638,CUST0008375,2025-02-28T18:58,beauty,158.75,dispatched,delivered,317
ORD00008639,CUST0106248,2025-08-22T12:51,beauty,134.56,dispatched,delivered,142
ORD00008640,CUST0049235,2025-05-28T16:50,appliances,394.61,dispatched,tracking_exception,213
ORD00008641,CUST0076963,2025-10-06T06:33,sports,20.9,dispatched,delivered,97
ORD00008642,CUST0040925,2025-01-13T07:26,appliances,168.25,dispatched,delayed,359
ORD00008643,CUST0175352,2025-05-27T21:36,electronics,116.86,dispatched,delivered,228
ORD00008644,CUST0054232,2025-10-10T17:14,electronics,410.71,dispatched,delivered,92
ORD00008645,CUST0191187,2025-10-31T20:38,appliances,443.54,dispatched,delivered,69
ORD00008646,CUST0036177,2025-11-30T08:45,sports,244.22,processing,delivered,42
ORD00008647,CUST0164889,2025-07-14T13:03,home,28.67,dispatched,delivered,180
ORD00008648,CUST0032055,2025-10-22T07:44,electronics,93.13,dispatched,delayed,77
ORD00008649,CUST0123883,2025-12-04T21:02,fashion,21.38,dispatched,delivered,37
ORD00008650,CUST0168304,2025-12-29T04:15,toys,81.11,dispatched,delivered,13
ORD00008651,CUST0018093,2025-10-21T04:07,appliances,36.81,dispatched,delivered,81
ORD00008652,CUST0114798,2025-07-07T07:05,electronics,579.05,dispatched,delivered,186
ORD00008653,CUST0020547,2025-01-09T07:46,beauty,512.79,dispatched,delivered,365
ORD00008654,CUST0165294,2025-12-07T21:02,sports,194.33,dispatched,delivered,34
ORD00008655,CUST0048717,2025-02-16T11:42,sports,38.67,dispatched,delivered,328
ORD00008656,CUST0042497,2025-03-11T02:16,home,129.67,dispatched,delivered,306
ORD00008657,CUST0007362,2025-08-15T14:20,electronics,150.76,processing,delayed,140
ORD00008658,CUST0057705,2025-09-05T12:58,toys,132.21,dispatched,delivered,126
ORD00008659,CUST0102040,2025-02-20T19:58,home,104.05,dispatched,delivered,323
ORD00008660,CUST0151623,2025-04-14T04:56,sports,382.85,dispatched,delayed,267
ORD00008661,CUST0093621,2025-01-31T09:47,electronics,76.44,dispatched,delivered,342
ORD00008662,CUST0051367,2025-02-17T19:10,toys,159.41,dispatched,delivered,325
ORD00008663,CUST0109519,2025-12-24T10:53,grocery,23.83,dispatched,delivered,17
ORD00008664,CUST0060304,2025-08-14T03:30,sports,75.31,dispatched,delayed,146
ORD00008665,CUST0041530,2025-12-27T11:26,fashion,98.37,dispatched,delivered,14
ORD00008666,CUST0036055,2025-04-26T23:35,sports,144.62,dispatched,delivered,260
ORD00008667,CUST0155567,2025-09-13T08:27,electronics,473.72,dispatched,delivered,118
ORD00008668,CUST0162955,2025-05-21T23:23,home,284.46,processing,delayed,231
ORD00008669,CUST0179662,2025-07-05T06:56,electronics,506.61,dispatched,tracking_exception,176
ORD00008670,CUST0153318,2025-12-23T21:48,sports,58.92,dispatched,tracking_exception,9
ORD00008671,CUST0117444,2025-11-19T12:37,grocery,65.58,dispatched,delivered,50
ORD00008672,CUST0091693,2025-08-15T21:30,electronics,199.08,dispatched,delivered,149
ORD00008673,CUST0021762,2025-12-16T11:36,beauty,58.79,dispatched,delayed,15
ORD00008674,CUST0071618,2025-04-05T14:25,fashion,36.07,dispatched,delivered,280
ORD00008675,CUST0110821,2025-07-26T11:04,beauty,82.98,dispatched,delivered,167
ORD00008676,CUST0142250,2025-08-03T02:13,home,287.01,dispatched,delivered,161
ORD00008677,CUST0142951,2025-06-02T15:31,electronics,98.0,dispatched,delivered,223
ORD00008678,CUST0189434,2025-10-18T15:24,electronics,29.81,dispatched,delivered,85
ORD00008679,CUST0157367,2025-06-28T17:21,appliances,180.86,processing,delayed,188
ORD00008680,CUST0084079,2025-03-22T07:20,electronics,69.55,dispatched,delivered,295
ORD00008681,CUST0180600,2025-05-28T06:12,toys,55.86,dispatched,delivered,226
ORD00008682,CUST0042673,2025-01-22T22:50,electronics,299.2,dispatched,delivered,352
ORD00008683,CUST0123764,2025-01-02T08:27,grocery,37.43,dispatched,delivered,371
ORD00008684,CUST0169344,2025-03-30T06:29,fashion,173.12,dispatched,tracking_exception,277
ORD00008685,CUST0195772,2025-12-21T03:24,electronics,809.24,dispatched,delayed,14
ORD00008686,CUST0189792,2025-10-21T10:44,grocery,75.2,dispatched,delivered,80
ORD00008687,CUST0058044,2025-01-21T08:00,electronics,223.81,dispatched,delivered,353
ORD00008688,CUST0029333,2025-07-13T01:17,sports,59.54,dispatched,delivered,179
ORD00008689,CUST0016915,2025-04-29T15:52,fashion,82.29,dispatched,delivered,256
ORD00008690,CUST0051321,2025-03-29T04:50,home,93.4,processing,delivered,288
ORD00008691,CUST0108443,2025-04-11T09:16,electronics,510.03,dispatched,delivered,275
ORD00008692,CUST0102674,2025-07-04T03:42,home,57.36,dispatched,delayed,182
ORD00008693,CUST0123987,2025-11-20T01:57,appliances,54.48,dispatched,delivered,51
ORD00008694,CUST0121601,2025-11-27T17:55,grocery,21.64,dispatched,delivered,44
ORD00008695,CUST0094622,2025-08-20T18:04,home,124.99,dispatched,delivered,143
ORD00008696,CUST0105613,2025-05-02T01:16,grocery,47.86,dispatched,delayed,246
ORD00008697,CUST0071744,2025-03-09T04:06,home,139.56,dispatched,delivered,308
ORD00008698,CUST0001524,2025-12-31T22:24,electronics,130.38,dispatched,delivered,10
ORD00008699,CUST0150795,2025-02-09T12:27,electronics,396.99,dispatched,delivered,335
ORD00008700,CUST0132792,2025-09-28T16:39,beauty,249.49,dispatched,delivered,102
ORD00008701,CUST0120644,2025-02-18T06:21,fashion,332.43,processing,delayed,319
ORD00008702,CUST0001486,2025-05-11T03:41,appliances,76.86,dispatched,delayed,239
ORD00008703,CUST0191093,2025-10-26T13:47,home,101.69,dispatched,tracking_exception,68
ORD00008704,CUST0052270,2025-03-17T23:31,beauty,51.07,dispatched,delayed,291
ORD00008705,CUST0088750,2025-05-14T17:35,electronics,234.34,dispatched,delivered,241
ORD00008706,CUST0007343,2025-03-10T13:21,fashion,89.63,dispatched,delivered,307
ORD00008707,CUST0093855,2025-12-10T05:12,fashion,169.54,dispatched,delivered,31
ORD00008708,CUST0042702,2025-09-07T12:47,toys,171.38,dispatched,delivered,125
ORD00008709,CUST0092364,2025-11-29T06:11,sports,78.4,dispatched,delivered,40
ORD00008710,CUST0006226,2025-01-18T21:30,fashion,217.8,dispatched,delivered,356
ORD00008711,CUST0097257,2025-11-17T20:01,appliances,575.86,dispatched,delivered,55
ORD00008712,CUST0092359,2025-06-28T15:21,sports,151.54,processing,delivered,196
ORD00008713,CUST0136588,2025-02-21T18:48,sports,59.69,dispatched,delivered,323
ORD00008714,CUST0193519,2025-01-21T10:48,electronics,62.12,dispatched,delivered,353
ORD00008715,CUST0108846,2025-12-25T03:31,home,42.7,dispatched,delayed,9
ORD00008716,CUST0086190,2025-04-03T07:56,electronics,438.55,dispatched,delayed,277
ORD00008717,CUST0087585,2025-05-08T12:21,electronics,81.27,dispatched,delayed,236
ORD00008718,CUST0029497,2025-03-29T06:40,electronics,284.58,dispatched,delivered,287
ORD00008719,CUST0113448,2025-01-23T18:20,fashion,57.77,dispatched,delivered,351
ORD00008720,CUST0145315,2025-06-05T04:08,sports,38.15,dispatched,delivered,218
ORD00008721,CUST0128130,2025-06-09T11:58,home,26.61,dispatched,delivered,216
ORD00008722,CUST0119057,2025-03-22T02:50,toys,25.19,dispatched,delivered,295
ORD00008723,CUST0186028,2025-04-14T15:59,electronics,159.7,processing,delivered,272
ORD00008724,CUST0072053,2025-11-26T12:11,fashion,34.13,dispatched,delivered,45
ORD00008725,CUST0198420,2025-01-09T17:09,electronics,223.2,dispatched,delivered,365
ORD00008726,CUST0124134,2025-02-12T07:16,electronics,104.96,dispatched,delivered,332
ORD00008727,CUST0047977,2025-03-17T14:04,home,136.19,dispatched,delayed,293
ORD00008728,CUST0026007,2025-08-17T11:09,electronics,91.85,dispatched,delivered,145
ORD00008729,CUST0095849,2025-10-19T10:18,home,88.42,dispatched,delayed,76
ORD00008730,CUST0044510,2025-09-04T08:45,fashion,59.94,dispatched,delivered,127
ORD00008731,CUST0145323,2025-05-02T20:33,fashion,197.35,dispatched,delivered,254
ORD00008732,CUST0136927,2025-12-24T16:36,electronics,57.7,dispatched,delivered,17
ORD00008733,CUST0099606,2025-05-25T18:23,beauty,37.67,dispatched,delivered,231
ORD00008734,CUST0058573,2025-11-13T05:01,sports,351.25,processing,delivered,59
ORD00008735,CUST0138752,2025-05-07T09:29,appliances,733.13,dispatched,delayed,240
ORD00008736,CUST0075553,2025-07-29T12:32,beauty,38.52,dispatched,delivered,163
ORD00008737,CUST0064675,2025-12-21T13:20,fashion,88.32,dispatched,delivered,20
ORD00008738,CUST0187101,2025-01-19T18:54,appliances,327.12,dispatched,delivered,357
ORD00008739,CUST0096950,2025-01-20T01:25,grocery,15.33,dispatched,delivered,354
ORD00008740,CUST0127225,2025-03-02T06:27,grocery,48.21,dispatched,delivered,314
ORD00008741,CUST0195477,2025-10-25T00:28,beauty,151.23,dispatched,delivered,78
ORD00008742,CUST0163345,2025-12-16T23:03,beauty,59.98,dispatched,delayed,22
ORD00008743,CUST0011995,2025-08-28T04:48,appliances,184.24,dispatched,delivered,135
ORD00008744,CUST0198046,2025-11-01T17:50,sports,112.05,dispatched,delayed,66
ORD00008745,CUST0093150,2025-09-04T13:02,toys,56.2,processing,delayed,124
ORD00008746,CUST0182461,2025-04-23T13:24,appliances,507.1,dispatched,delayed,255
ORD00008747,CUST0123184,2025-04-11T09:43,fashion,92.31,dispatched,delayed,265
ORD00008748,CUST0140635,2025-03-28T16:25,home,31.85,dispatched,delivered,289
ORD00008749,CUST0125482,2025-10-27T23:59,beauty,120.68,dispatched,delivered,74
ORD00008750,CUST0099008,2025-06-08T20:13,fashion,495.15,dispatched,delivered,216
ORD00008751,CUST0172015,2025-05-30T15:13,electronics,124.81,dispatched,delayed,217
ORD00008752,CUST0127328,2025-05-08T18:48,fashion,88.74,dispatched,delivered,248
ORD00008753,CUST0051602,2025-07-18T12:13,beauty,115.22,dispatched,delivered,177
ORD00008754,CUST0096832,2025-11-12T22:49,beauty,233.34,dispatched,delayed,51
ORD00008755,CUST0033676,2025-07-14T20:55,electronics,319.59,dispatched,delayed,175
ORD00008756,CUST0052456,2025-11-24T23:04,home,93.06,processing,delivered,47
ORD00008757,CUST0072014,2025-12-18T14:38,sports,73.37,dispatched,tracking_exception,12
ORD00008758,CUST0033337,2025-07-01T10:27,beauty,42.16,dispatched,delivered,193
ORD00008759,CUST0130637,2025-08-14T01:28,home,52.99,dispatched,delivered,149
ORD00008760,CUST0026520,2025-11-04T11:08,toys,58.99,dispatched,delayed,60
ORD00008761,CUST0032981,2025-07-06T08:11,beauty,65.92,dispatched,delivered,187
ORD00008762,CUST0018835,2025-12-02T18:51,fashion,334.62,dispatched,delivered,39
ORD00008763,CUST0084614,2025-12-04T08:48,electronics,57.48,dispatched,delivered,36
ORD00008764,CUST0104466,2025-02-19T06:38,home,64.17,dispatched,delivered,325
ORD00008765,CUST0001401,2025-05-16T03:12,fashion,94.64,dispatched,delivered,240
ORD00008766,CUST0153606,2025-09-24T10:14,home,132.02,dispatched,delivered,107
ORD00008767,CUST0176001,2025-07-31T11:47,home,176.37,processing,delivered,164
ORD00008768,CUST0042995,2025-05-23T06:20,fashion,272.4,dispatched,delayed,225
ORD00008769,CUST0173106,2025-07-12T04:15,grocery,151.06,dispatched,delivered,181
ORD00008770,CUST0139599,2025-01-13T03:41,electronics,52.4,dispatched,delivered,362
ORD00008771,CUST0071285,2025-06-25T03:15,beauty,42.5,dispatched,delivered,199
ORD00008772,CUST0115839,2025-07-02T12:37,beauty,109.73,dispatched,delivered,193
ORD00008773,CUST0154790,2025-03-05T06:12,toys,55.98,dispatched,delivered,312
ORD00008774,CUST0099273,2025-11-11T01:55,electronics,55.32,dispatched,delivered,59
ORD00008775,CUST0118196,2025-10-10T13:59,beauty,96.41,dispatched,delivered,92
ORD00008776,CUST0081021,2025-01-22T22:29,fashion,75.72,dispatched,delivered,353
ORD00008777,CUST0199312,2025-07-30T06:20,fashion,191.69,dispatched,delivered,163
ORD00008778,CUST0068160,2025-10-30T22:15,electronics,27.95,processing,delivered,72
ORD00008779,CUST0132862,2025-09-18T23:59,beauty,62.21,dispatched,delivered,115
ORD00008780,CUST0029864,2025-10-20T06:41,appliances,268.56,dispatched,delivered,83
ORD00008781,CUST0106243,2025-07-27T22:13,toys,61.71,dispatched,delivered,167
ORD00008782,CUST0082257,2025-06-20T14:58,sports,86.34,dispatched,delayed,201
ORD00008783,CUST0066495,2025-08-24T02:33,toys,114.71,dispatched,delivered,137
ORD00008784,CUST0006418,2025-09-24T12:16,appliances,104.33,dispatched,delivered,108
ORD00008785,CUST0177005,2025-08-07T19:50,appliances,172.19,dispatched,delivered,156
ORD00008786,CUST0074161,2025-12-12T13:42,fashion,16.13,dispatched,delivered,30
ORD00008787,CUST0039252,2025-06-29T07:00,toys,24.18,dispatched,delivered,195
ORD00008788,CUST0078611,2025-08-01T21:29,home,48.39,dispatched,delivered,162
ORD00008789,CUST0058360,2025-06-28T12:49,electronics,224.3,processing,tracking_exception,186
ORD00008790,CUST0168755,2025-12-08T06:13,home,76.13,dispatched,delivered,34
ORD00008791,CUST0024835,2025-01-09T18:35,beauty,103.68,dispatched,delivered,366
ORD00008792,CUST0003855,2025-11-08T09:38,sports,24.76,dispatched,delivered,62
ORD00008793,CUST0188165,2025-11-16T17:17,fashion,78.05,dispatched,delayed,52
ORD00008794,CUST0155384,2025-01-09T06:26,grocery,56.49,dispatched,delivered,366
ORD00008795,CUST0049176,2025-10-13T12:38,appliances,127.44,dispatched,delivered,89
ORD00008796,CUST0170499,2025-04-21T07:40,home,75.05,dispatched,delivered,263
ORD00008797,CUST0164787,2025-04-13T11:50,home,36.25,dispatched,delivered,273
ORD00008798,CUST0006873,2025-12-06T20:47,grocery,62.52,dispatched,delivered,36
ORD00008799,CUST0173727,2025-10-28T14:51,appliances,200.0,dispatched,delayed,65
ORD00008800,CUST0074466,2025-02-22T14:29,home,115.38,processing,tracking_exception,311
ORD00008801,CUST0095873,2025-09-16T21:50,home,128.89,dispatched,delivered,117
ORD00008802,CUST0015544,2025-08-26T10:07,electronics,295.6,dispatched,delayed,134
ORD00008803,CUST0179638,2025-02-18T16:27,electronics,267.8,dispatched,delayed,319
ORD00008804,CUST0021777,2025-09-21T06:46,sports,62.56,dispatched,delivered,110
ORD00008805,CUST0088824,2025-09-08T12:21,toys,181.9,dispatched,delayed,114
ORD00008806,CUST0158623,2025-11-26T07:14,toys,135.44,dispatched,tracking_exception,35
ORD00008807,CUST0051008,2025-02-11T00:08,home,528.51,dispatched,delayed,330
ORD00008808,CUST0158836,2025-06-22T18:42,beauty,38.76,dispatched,delayed,199
ORD00008809,CUST0003380,2025-04-24T21:59,toys,60.99,dispatched,delivered,261
ORD00008810,CUST0091816,2025-05-30T12:13,appliances,566.23,dispatched,delivered,225
ORD00008811,CUST0195611,2025-01-06T08:21,appliances,252.28,processing,delivered,370
ORD00008812,CUST0151423,2025-09-16T23:41,fashion,45.36,dispatched,delivered,115
ORD00008813,CUST0100481,2025-04-22T00:12,grocery,27.09,dispatched,delivered,262
ORD00008814,CUST0125137,2025-08-13T08:31,electronics,588.47,dispatched,delivered,150
ORD00008815,CUST0034558,2025-01-28T18:35,beauty,19.67,dispatched,delivered,348
ORD00008816,CUST0042466,2025-06-06T20:03,appliances,382.52,dispatched,delivered,217
ORD00008817,CUST0180499,2025-11-04T05:56,electronics,284.32,dispatched,delivered,67
ORD00008818,CUST0104293,2025-03-05T20:49,appliances,148.11,dispatched,delivered,310
ORD00008819,CUST0183023,2025-11-25T20:19,fashion,29.66,dispatched,delivered,47
ORD00008820,CUST0115375,2025-04-08T02:14,toys,48.91,dispatched,delivered,276
ORD00008821,CUST0027140,2025-10-04T00:15,grocery,53.9,dispatched,delivered,99
ORD00008822,CUST0132839,2025-07-28T07:33,electronics,105.64,processing,delayed,159
ORD00008823,CUST0113715,2025-06-11T14:40,fashion,387.45,dispatched,delayed,206
ORD00008824,CUST0137946,2025-10-28T03:56,grocery,108.7,dispatched,delivered,74
ORD00008825,CUST0035180,2025-08-15T03:22,beauty,385.84,dispatched,delayed,145
ORD00008826,CUST0097982,2025-06-28T11:42,home,67.38,dispatched,delivered,197
ORD00008827,CUST0064246,2025-07-17T18:41,beauty,108.78,dispatched,delayed,169
ORD00008828,CUST0092931,2025-05-23T07:09,electronics,328.63,dispatched,delayed,222
ORD00008829,CUST0050365,2025-08-06T01:15,electronics,177.41,dispatched,delivered,156
ORD00008830,CUST0050192,2025-07-01T09:59,electronics,279.36,dispatched,delivered,191
ORD00008831,CUST0044891,2025-08-28T05:26,sports,40.8,dispatched,delivered,136
ORD00008832,CUST0081953,2025-07-06T17:04,electronics,145.82,dispatched,delivered,188
ORD00008833,CUST0088997,2025-07-10T13:34,beauty,314.6,processing,delivered,185
ORD00008834,CUST0167661,2025-10-26T11:36,toys,25.96,dispatched,delivered,76
ORD00008835,CUST0152535,2025-12-13T15:58,fashion,59.28,dispatched,delivered,28
ORD00008836,CUST0138454,2025-09-13T20:45,electronics,137.67,dispatched,delivered,119
ORD00008837,CUST0095405,2025-06-22T21:13,fashion,116.58,dispatched,delivered,203
ORD00008838,CUST0049358,2025-10-12T09:55,grocery,64.68,dispatched,delayed,84
ORD00008839,CUST0143510,2025-05-20T10:07,fashion,103.81,dispatched,delivered,236
ORD00008840,CUST0054828,2025-08-11T12:10,electronics,86.84,dispatched,delivered,152
ORD00008841,CUST0049179,2025-01-29T15:33,home,67.56,dispatched,delivered,347
ORD00008842,CUST0010890,2025-06-13T00:18,fashion,99.71,dispatched,delivered,212
ORD00008843,CUST0140943,2025-10-07T12:47,fashion,57.56,dispatched,delivered,94
ORD00008844,CUST0013318,2025-11-04T18:15,home,50.61,processing,delivered,67
ORD00008845,CUST0013549,2025-09-11T15:05,appliances,249.43,dispatched,delivered,121
ORD00008846,CUST0088439,2025-05-03T09:19,home,167.1,dispatched,delayed,242
ORD00008847,CUST0162581,2025-12-25T20:52,appliances,194.55,dispatched,delivered,16
ORD00008848,CUST0000062,2025-08-17T07:16,electronics,88.08,dispatched,delivered,146
ORD00008849,CUST0172081,2025-10-15T12:19,grocery,36.13,dispatched,delivered,86
ORD00008850,CUST0167695,2025-07-08T21:42,sports,93.89,dispatched,tracking_exception,174
ORD00008851,CUST0061848,2025-04-06T18:17,appliances,279.22,dispatched,delivered,279
ORD00008852,CUST0178181,2025-09-21T01:31,home,193.79,dispatched,delayed,104
ORD00008853,CUST0163596,2025-04-18T03:26,sports,122.86,dispatched,delivered,268
ORD00008854,CUST0130023,2025-08-01T08:43,appliances,316.57,dispatched,delivered,161
ORD00008855,CUST0162624,2025-07-02T22:31,fashion,82.36,processing,delayed,189
ORD00008856,CUST0169082,2025-06-06T09:56,electronics,43.37,dispatched,delivered,219
ORD00008857,CUST0154195,2025-03-17T15:07,fashion,100.67,dispatched,delivered,300
ORD00008858,CUST0059708,2025-08-20T04:10,toys,101.41,dispatched,delivered,142
ORD00008859,CUST0052196,2025-04-21T18:04,toys,433.6,dispatched,delayed,256
ORD00008860,CUST0024150,2025-12-24T13:23,appliances,166.41,dispatched,tracking_exception,6
ORD00008861,CUST0004496,2025-11-30T20:33,appliances,190.01,dispatched,delivered,42
ORD00008862,CUST0085018,2025-01-04T12:01,appliances,301.48,dispatched,delivered,371
ORD00008863,CUST0149110,2025-04-08T20:25,electronics,131.91,dispatched,delivered,278
ORD00008864,CUST0134987,2025-09-08T12:27,home,56.46,dispatched,delayed,118
ORD00008865,CUST0067598,2025-01-05T22:35,electronics,348.44,dispatched,delivered,371
ORD00008866,CUST0038231,2025-10-30T08:50,home,86.36,processing,delivered,73
ORD00008867,CUST0123281,2025-08-03T17:20,fashion,161.99,dispatched,delivered,159
ORD00008868,CUST0047524,2025-06-23T01:46,home,317.93,dispatched,delivered,201
ORD00008869,CUST0085924,2025-07-01T23:52,beauty,65.69,dispatched,delivered,194
ORD00008870,CUST0057547,2025-05-21T05:09,fashion,168.31,dispatched,delivered,233
ORD00008871,CUST0163177,2025-06-02T00:38,grocery,32.85,dispatched,delivered,222
ORD00008872,CUST0183418,2025-11-05T04:46,fashion,50.71,dispatched,delivered,66
ORD00008873,CUST0171420,2025-10-27T15:05,fashion,511.54,dispatched,delivered,75
ORD00008874,CUST0165685,2025-03-25T13:03,toys,33.86,dispatched,delayed,283
ORD00008875,CUST0089594,2025-01-01T06:10,grocery,19.46,dispatched,delivered,373
ORD00008876,CUST0110548,2025-12-11T13:43,fashion,59.75,dispatched,delayed,22
ORD00008877,CUST0050646,2025-11-29T16:25,fashion,87.58,processing,delivered,42
ORD00008878,CUST0033593,2025-04-21T19:29,grocery,48.46,dispatched,delivered,263
ORD00008879,CUST0104478,2025-05-24T10:50,beauty,48.7,dispatched,delivered,232
