order_id,return_requested,item_condition,return_status,return_eligible,proposed_refund
ORD00008363,0,normal,not_requested,0,100.0
ORD00008364,0,damaged_item,not_requested,0,100.0
ORD00008365,0,normal,not_requested,0,100.0
ORD00008366,0,damaged_item,not_requested,0,100.0
ORD00008367,0,normal,not_requested,0,28.05
ORD00008368,1,normal,requested,0,87.3
ORD00008369,0,normal,not_requested,0,21.96
ORD00008370,0,normal,not_requested,0,100.0
ORD00008371,0,normal,not_requested,0,49.52
ORD00008372,0,normal,not_requested,0,100.0
ORD00008373,0,normal,not_requested,0,38.21
ORD00008374,0,normal,not_requested,0,100.0
ORD00008375,0,normal,not_requested,1,100.0
ORD00008376,0,normal,not_requested,0,49.94
ORD00008377,0,normal,not_requested,0,100.0
ORD00008378,0,normal,not_requested,0,100.0
ORD00008379,1,damaged_item,requested,0,79.63
ORD00008380,0,damaged_item,not_requested,0,35.84
ORD00008381,0,normal,not_requested,0,100.0
ORD00008382,1,damaged_item,requested,0,41.09
ORD00008383,0,normal,not_requested,0,50.11
ORD00008384,1,damaged_item,requested,0,34.97
ORD00008385,0,normal,not_requested,0,63.97
ORD00008386,0,normal,not_requested,0,100.0
ORD00008387,0,normal,not_requested,0,100.0
ORD00008388,0,normal,not_requested,0,95.47
ORD00008389,0,damaged_item,not_requested,0,100.0
ORD00008390,0,normal,not_requested,0,57.42
ORD00008391,0,normal,not_requested,0,60.44
ORD00008392,1,damaged_item,requested,0,120.77
ORD00008393,0,normal,not_requested,0,100.0
ORD00008394,1,normal,requested,0,19.71
ORD00008395,0,normal,not_requested,0,65.33
ORD00008396,0,normal,not_requested,0,12.45
ORD00008397,0,normal,not_requested,0,15.49
ORD00008398,0,normal,not_requested,0,100.0
ORD00008399,0,damaged_item,not_requested,0,67.33
ORD00008400,0,normal,not_requested,0,46.2
ORD00008401,0,normal,not_requested,0,100.0
ORD00008402,0,damaged_item,not_requested,1,38.53
ORD00008403,0,normal,not_requested,0,100.0
ORD00008404,0,normal,not_requested,0,29.17
ORD00008405,1,wrong_item,requested,0,51.46
ORD00008406,1,damaged_item,requested,0,67.11
ORD00008407,1,damaged_item,requested,0,169.1
ORD00008408,0,normal,not_requested,0,35.83
ORD00008409,0,normal,not_requested,1,68.89
ORD00008410,0,normal,not_requested,0,100.0
ORD00008411,0,normal,not_requested,0,100.0
ORD00008412,1,damaged_item,requested,0,42.05
ORD00008413,0,normal,not_requested,0,98.75
ORD00008414,0,normal,not_requested,0,100.0
ORD00008415,0,wrong_item,not_requested,0,100.0
ORD00008416,1,normal,requested,0,57.91
ORD00008417,0,normal,not_requested,0,100.0
ORD00008418,0,normal,not_requested,0,84.23
ORD00008419,0,damaged_item,not_requested,0,100.0
ORD00008420,0,normal,not_requested,0,34.36
ORD00008421,0,damaged_item,not_requested,0,51.34
ORD00008422,0,normal,not_requested,0,51.5
ORD00008423,0,normal,not_requested,0,100.0
ORD00008424,1,damaged_item,requested,0,84.44
ORD00008425,0,normal,not_requested,0,100.0
ORD00008426,0,wrong_item,not_requested,0,56.92
ORD00008427,0,normal,not_requested,1,78.63
ORD00008428,0,normal,not_requested,0,100.0
ORD00008429,0,normal,not_requested,0,32.14
ORD00008430,0,wrong_item,not_requested,0,100.0
ORD00008431,0,normal,not_requested,0,100.0
ORD00008432,0,normal,not_requested,0,100.0
ORD00008433,0,normal,not_requested,0,100.0
ORD00008434,0,normal,not_requested,0,31.28
ORD00008435,0,wrong_item,not_requested,0,100.0
ORD00008436,0,normal,not_requested,0,34.29
ORD00008437,1,damaged_item,requested,0,239.11
ORD00008438,1,normal,requested,0,44.14
ORD00008439,1,normal,requested,0,121.8
ORD00008440,1,normal,requested,0,180.07
ORD00008441,0,normal,not_requested,0,96.87
ORD00008442,0,normal,not_requested,0,100.0
ORD00008443,1,normal,requested,0,45.1
ORD00008444,0,damaged_item,not_requested,0,68.69
ORD00008445,0,normal,not_requested,0,50.75
ORD00008446,0,normal,not_requested,0,100.0
ORD00008447,0,wrong_item,not_requested,0,60.21
ORD00008448,1,damaged_item,requested,1,60.42
ORD00008449,0,normal,not_requested,0,100.0
ORD00008450,0,normal,not_requested,0,96.15
ORD00008451,1,wrong_item,requested,0,90.69
ORD00008452,0,normal,not_requested,0,55.35
ORD00008453,0,normal,not_requested,0,80.54
ORD00008454,1,damaged_item,requested,0,17.47
ORD00008455,1,damaged_item,requested,0,51.82
ORD00008456,1,normal,requested,0,369.25
ORD00008457,1,damaged_item,requested,0,135.72
ORD00008458,1,normal,requested,0,194.17
ORD00008459,0,normal,not_requested,0,62.46
ORD00008460,1,normal,requested,0,159.33
ORD00008461,0,normal,not_requested,0,55.29
ORD00008462,0,damaged_item,not_requested,0,100.0
ORD00008463,1,normal,requested,0,68.19
ORD00008464,0,normal,not_requested,0,100.0
ORD00008465,0,normal,not_requested,1,21.71
ORD00008466,1,damaged_item,requested,0,213.44
ORD00008467,0,normal,not_requested,0,100.0
ORD00008468,1,damaged_item,requested,0,39.39
ORD00008469,0,normal,not_requested,0,46.71
ORD00008470,0,damaged_item,not_requested,0,100.0
ORD00008471,0,normal,not_requested,0,100.0
ORD00008472,1,damaged_item,requested,0,21.64
ORD00008473,1,normal,requested,0,38.44
ORD00008474,1,normal,requested,1,125.94
ORD00008475,1,damaged_item,requested,0,55.99
ORD00008476,1,normal,requested,0,470.72
ORD00008477,0,normal,not_requested,0,43.95
ORD00008478,0,normal,not_requested,0,100.0
ORD00008479,1,normal,requested,0,17.01
ORD00008480,0,normal,not_requested,0,100.0
ORD00008481,0,normal,not_requested,0,9.48
ORD00008482,0,normal,not_requested,0,94.16
ORD00008483,1,normal,requested,0,53.23
ORD00008484,0,normal,not_requested,0,52.83
ORD00008485,0,normal,not_requested,1,100.0
ORD00008486,0,normal,not_requested,1,87.54
ORD00008487,0,normal,not_requested,1,100.0
ORD00008488,1,wrong_item,requested,0,84.68
ORD00008489,0,normal,not_requested,0,100.0
ORD00008490,0,normal,not_requested,0,72.6
ORD00008491,0,normal,not_requested,0,60.95
ORD00008492,0,normal,not_requested,0,96.12
ORD00008493,0,normal,not_requested,0,39.3
ORD00008494,0,normal,not_requested,0,100.0
ORD00008495,0,normal,not_requested,0,55.62
ORD00008496,0,normal,not_requested,1,91.2
ORD00008497,0,normal,not_requested,0,100.0
ORD00008498,0,normal,not_requested,0,18.32
ORD00008499,0,normal,not_requested,0,100.0
ORD00008500,1,normal,requested,1,221.16
ORD00008501,0,normal,not_requested,0,100.0
ORD00008502,0,normal,not_requested,1,51.8
ORD00008503,0,normal,not_requested,0,100.0
ORD00008504,0,normal,not_requested,0,78.79
ORD00008505,0,damaged_item,not_requested,0,100.0
ORD00008506,0,normal,not_requested,0,71.97
ORD00008507,0,normal,not_requested,0,82.26
ORD00008508,0,normal,not_requested,0,100.0
ORD00008509,0,normal,not_requested,0,99.19
ORD00008510,0,normal,not_requested,0,100.0
ORD00008511,0,normal,not_requested,0,100.0
ORD00008512,0,normal,not_requested,0,62.39
ORD00008513,0,normal,not_requested,0,67.47
ORD00008514,0,normal,not_requested,1,37.17
ORD00008515,0,normal,not_requested,0,76.11
ORD00008516,1,wrong_item,requested,0,169.67
ORD00008517,0,normal,not_requested,0,100.0
ORD00008518,0,normal,not_requested,1,75.42
ORD00008519,0,normal,not_requested,0,100.0
ORD00008520,0,normal,not_requested,0,100.0
ORD00008521,0,normal,not_requested,0,28.45
ORD00008522,0,normal,not_requested,0,100.0
ORD00008523,0,normal,not_requested,0,64.77
ORD00008524,0,normal,not_requested,1,58.95
ORD00008525,1,normal,requested,0,515.15
ORD00008526,0,normal,not_requested,0,100.0
ORD00008527,0,normal,not_requested,0,100.0
ORD00008528,0,normal,not_requested,1,41.17
ORD00008529,0,normal,not_requested,0,100.0
ORD00008530,0,normal,not_requested,0,90.64
ORD00008531,0,wrong_item,not_requested,0,48.34
ORD00008532,1,wrong_item,requested,0,44.2
ORD00008533,0,normal,not_requested,0,100.0
ORD00008534,1,normal,requested,0,40.53
ORD00008535,0,normal,not_requested,0,100.0
ORD00008536,0,normal,not_requested,0,8.78
ORD00008537,0,normal,not_requested,0,100.0
ORD00008538,0,normal,not_requested,0,46.88
ORD00008539,0,normal,not_requested,0,100.0
ORD00008540,1,damaged_item,requested,0,163.54
ORD00008541,1,wrong_item,requested,0,30.92
ORD00008542,0,normal,not_requested,0,100.0
ORD00008543,0,normal,not_requested,0,100.0
ORD00008544,1,normal,requested,0,65.58
ORD00008545,0,normal,not_requested,0,100.0
ORD00008546,1,wrong_item,requested,0,316.0
ORD00008547,0,normal,not_requested,0,30.12
ORD00008548,1,damaged_item,requested,0,39.99
ORD00008549,0,normal,not_requested,0,89.98
ORD00008550,0,normal,not_requested,0,89.56
ORD00008551,0,normal,not_requested,0,90.83
ORD00008552,0,normal,not_requested,0,100.0
ORD00008553,0,normal,not_requested,0,100.0
ORD00008554,0,normal,not_requested,0,100.0
ORD00008555,0,normal,not_requested,0,100.0
ORD00008556,0,normal,not_requested,0,100.0
ORD00008557,0,normal,not_requested,0,100.0
ORD00008558,0,normal,not_requested,0,34.86
ORD00008559,0,normal,not_requested,0,100.0
ORD00008560,0,normal,not_requested,0,100.0
ORD00008561,0,damaged_item,not_requested,0,100.0
ORD00008562,1,normal,requested,0,44.6
ORD00008563,1,normal,requested,0,31.92
ORD00008564,0,normal,not_requested,0,64.0
ORD00008565,0,normal,not_requested,0,100.0
ORD00008566,1,normal,requested,0,134.41
ORD00008567,0,normal,not_requested,0,43.21
ORD00008568,0,normal,not_requested,0,100.0
ORD00008569,0,damaged_item,not_requested,0,94.08
ORD00008570,0,normal,not_requested,0,41.38
ORD00008571,0,normal,not_requested,0,100.0
ORD00008572,0,normal,not_requested,0,83.22
ORD00008573,0,normal,not_requested,0,100.0
ORD00008574,0,normal,not_requested,0,72.61
ORD00008575,0,normal,not_requested,0,100.0
ORD00008576,0,normal,not_requested,0,100.0
ORD00008577,0,normal,not_requested,0,61.03
ORD00008578,0,wrong_item,not_requested,0,100.0
ORD00008579,0,normal,not_requested,0,100.0
ORD00008580,0,normal,not_requested,0,100.0
ORD00008581,1,normal,requested,0,159.98
ORD00008582,0,normal,not_requested,0,29.58
ORD00008583,1,normal,requested,0,154.57
ORD00008584,1,normal,requested,0,55.34
ORD00008585,0,normal,not_requested,0,100.0
ORD00008586,0,normal,not_requested,0,100.0
ORD00008587,0,wrong_item,not_requested,0,30.33
ORD00008588,0,normal,not_requested,0,100.0
ORD00008589,0,normal,not_requested,0,65.13
ORD00008590,1,damaged_item,requested,0,36.01
ORD00008591,1,damaged_item,requested,0,148.43
ORD00008592,0,normal,not_requested,0,76.25
ORD00008593,1,damaged_item,requested,0,117.61
ORD00008594,1,normal,requested,0,178.08
ORD00008595,1,normal,requested,0,47.31
ORD00008596,0,normal,not_requested,0,16.07
ORD00008597,0,normal,not_requested,0,100.0
ORD00008598,0,normal,not_requested,0,100.0
ORD00008599,1,normal,requested,0,13.63
ORD00008600,1,wrong_item,requested,0,160.58
ORD00008601,1,normal,requested,0,139.33
ORD00008602,0,normal,not_requested,0,34.51
ORD00008603,1,normal,requested,0,645.57
ORD00008604,0,normal,not_requested,0,100.0
ORD00008605,1,normal,requested,0,97.71
ORD00008606,1,normal,requested,0,121.73
ORD00008607,0,normal,not_requested,0,57.66
ORD00008608,0,wrong_item,not_requested,0,100.0
ORD00008609,1,damaged_item,requested,0,108.95
ORD00008610,0,damaged_item,not_requested,0,100.0
ORD00008611,1,normal,requested,0,61.71
ORD00008612,0,normal,not_requested,0,100.0
ORD00008613,1,normal,requested,0,314.53
ORD00008614,1,normal,requested,0,18.2
ORD00008615,0,normal,not_requested,0,100.0
ORD00008616,0,normal,not_requested,0,99.94
ORD00008617,1,normal,requested,0,127.86
ORD00008618,0,normal,not_requested,0,45.61
ORD00008619,1,normal,requested,0,28.87
ORD00008620,0,normal,not_requested,0,33.45
ORD00008621,0,normal,not_requested,0,60.86
ORD00008622,1,normal,requested,0,355.9
ORD00008623,1,normal,requested,0,58.13
ORD00008624,1,normal,requested,0,80.76
ORD00008625,0,normal,not_requested,1,18.71
ORD00008626,0,normal,not_requested,0,82.13
ORD00008627,0,normal,not_requested,0,20.82
ORD00008628,0,wrong_item,not_requested,0,100.0
ORD00008629,0,normal,not_requested,0,57.31
ORD00008630,0,normal,not_requested,0,98.95
ORD00008631,0,normal,not_requested,0,100.0
ORD00008632,0,damaged_item,not_requested,0,29.18
ORD00008633,0,normal,not_requested,0,100.0
ORD00008634,0,normal,not_requested,0,26.76
ORD00008635,0,normal,not_requested,1,52.86
ORD00008636,1,normal,requested,1,114.0
ORD00008637,0,normal,not_requested,0,100.0
ORD00008638,0,normal,not_requested,0,100.0
ORD00008639,0,normal,not_requested,0,100.0
ORD00008640,0,normal,not_requested,0,100.0
ORD00008641,1,wrong_item,requested,0,18.49
ORD00008642,0,normal,not_requested,0,100.0
ORD00008643,1,normal,requested,0,108.46
ORD00008644,1,normal,requested,0,355.87
ORD00008645,0,normal,not_requested,0,100.0
ORD00008646,0,damaged_item,not_requested,0,100.0
ORD00008647,1,normal,requested,0,20.49
ORD00008648,0,normal,not_requested,0,93.13
ORD00008649,1,normal,requested,0,21.14
ORD00008650,0,normal,not_requested,1,81.11
ORD00008651,0,normal,not_requested,0,36.81
ORD00008652,0,normal,not_requested,0,100.0
ORD00008653,1,damaged_item,requested,0,302.96
ORD00008654,1,normal,requested,0,185.01
ORD00008655,1,normal,requested,0,36.78
ORD00008656,1,damaged_item,requested,0,81.51
ORD00008657,0,normal,not_requested,0,100.0
ORD00008658,0,normal,not_requested,0,100.0
ORD00008659,0,normal,not_requested,0,100.0
ORD00008660,0,normal,not_requested,0,100.0
ORD00008661,0,normal,not_requested,0,76.44
ORD00008662,1,normal,requested,0,90.26
ORD00008663,1,normal,requested,1,15.17
ORD00008664,0,normal,not_requested,0,75.31
ORD00008665,0,normal,not_requested,1,98.37
ORD00008666,0,normal,not_requested,0,100.0
ORD00008667,1,wrong_item,requested,0,287.72
ORD00008668,0,normal,not_requested,0,100.0
ORD00008669,1,normal,requested,0,361.02
ORD00008670,1,normal,requested,1,55.94
ORD00008671,0,normal,not_requested,0,65.58
ORD00008672,0,wrong_item,not_requested,0,100.0
ORD00008673,0,normal,not_requested,1,58.79
ORD00008674,1,normal,requested,0,33.61
ORD00008675,0,normal,not_requested,0,82.98
ORD00008676,0,normal,not_requested,0,100.0
ORD00008677,1,wrong_item,requested,0,65.55
ORD00008678,0,normal,not_requested,0,29.81
ORD00008679,0,normal,not_requested,0,100.0
ORD00008680,0,normal,not_requested,0,69.55
ORD00008681,1,damaged_item,requested,0,42.59
ORD00008682,0,normal,not_requested,0,100.0
ORD00008683,1,damaged_item,requested,0,34.39
ORD00008684,1,normal,requested,0,139.27
ORD00008685,0,normal,not_requested,1,100.0
ORD00008686,0,normal,not_requested,0,75.2
ORD00008687,0,normal,not_requested,0,100.0
ORD00008688,0,normal,not_requested,0,59.54
ORD00008689,1,wrong_item,requested,0,55.95
ORD00008690,1,normal,requested,0,93.38
ORD00008691,1,normal,requested,0,492.41
ORD00008692,0,normal,not_requested,0,57.36
ORD00008693,1,normal,requested,0,53.49
ORD00008694,0,normal,not_requested,0,21.64
ORD00008695,1,normal,requested,0,103.95
ORD00008696,0,normal,not_requested,0,47.86
ORD00008697,0,normal,not_requested,0,100.0
ORD00008698,0,normal,not_requested,1,100.0
ORD00008699,0,normal,not_requested,0,100.0
ORD00008700,0,normal,not_requested,0,100.0
ORD00008701,0,normal,not_requested,0,100.0
ORD00008702,0,normal,not_requested,0,76.86
ORD00008703,1,normal,requested,0,100.32
ORD00008704,0,normal,not_requested,0,51.07
ORD00008705,0,normal,not_requested,0,100.0
ORD00008706,1,wrong_item,requested,0,62.84
ORD00008707,0,normal,not_requested,0,100.0
ORD00008708,0,damaged_item,not_requested,0,100.0
ORD00008709,0,normal,not_requested,0,78.4
ORD00008710,1,damaged_item,requested,0,185.0
ORD00008711,0,normal,not_requested,0,100.0
ORD00008712,0,normal,not_requested,0,100.0
ORD00008713,0,normal,not_requested,0,59.69
ORD00008714,1,damaged_item,requested,0,38.1
ORD00008715,0,normal,not_requested,1,42.7
ORD00008716,0,normal,not_requested,0,100.0
ORD00008717,0,normal,not_requested,0,81.27
ORD00008718,0,normal,not_requested,0,100.0
ORD00008719,1,normal,requested,0,49.92
ORD00008720,0,normal,not_requested,0,38.15
ORD00008721,0,damaged_item,not_requested,0,26.61
ORD00008722,1,damaged_item,requested,0,20.65
ORD00008723,1,normal,requested,0,144.81
ORD00008724,0,normal,not_requested,0,34.13
ORD00008725,0,normal,not_requested,0,100.0
ORD00008726,0,normal,not_requested,0,100.0
ORD00008727,0,normal,not_requested,0,100.0
ORD00008728,0,normal,not_requested,0,91.85
ORD00008729,0,normal,not_requested,0,88.42
ORD00008730,0,normal,not_requested,0,59.94
ORD00008731,0,damaged_item,not_requested,0,100.0
ORD00008732,1,damaged_item,requested,1,47.13
ORD00008733,1,normal,requested,0,29.51
ORD00008734,0,wrong_item,not_requested,0,100.0
ORD00008735,0,normal,not_requested,0,100.0
ORD00008736,0,normal,not_requested,0,38.52
ORD00008737,0,normal,not_requested,1,88.32
ORD00008738,0,normal,not_requested,0,100.0
ORD00008739,0,wrong_item,not_requested,0,15.33
ORD00008740,1,damaged_item,requested,0,34.5
ORD00008741,0,normal,not_requested,0,100.0
ORD00008742,0,normal,not_requested,1,59.98
ORD00008743,0,wrong_item,not_requested,0,100.0
ORD00008744,0,normal,not_requested,0,100.0
ORD00008745,0,normal,not_requested,0,56.2
ORD00008746,1,normal,requested,0,456.95
ORD00008747,1,normal,requested,0,83.23
ORD00008748,0,damaged_item,not_requested,0,31.85
ORD00008749,0,normal,not_requested,0,100.0
ORD00008750,0,normal,not_requested,0,100.0
ORD00008751,0,normal,not_requested,0,100.0
ORD00008752,0,wrong_item,not_requested,0,88.74
ORD00008753,1,normal,requested,0,85.02
ORD00008754,0,normal,not_requested,0,100.0
ORD00008755,0,normal,not_requested,0,100.0
ORD00008756,1,damaged_item,requested,0,77.4
ORD00008757,0,normal,not_requested,1,73.37
ORD00008758,0,normal,not_requested,0,42.16
ORD00008759,1,wrong_item,requested,0,39.8
ORD00008760,0,normal,not_requested,0,58.99
ORD00008761,0,wrong_item,not_requested,0,65.92
ORD00008762,0,normal,not_requested,0,100.0
ORD00008763,0,normal,not_requested,0,57.48
ORD00008764,1,normal,requested,0,40.42
ORD00008765,0,normal,not_requested,0,94.64
ORD00008766,1,damaged_item,requested,0,125.67
ORD00008767,1,damaged_item,requested,0,117.31
ORD00008768,0,normal,not_requested,0,100.0
ORD00008769,0,normal,not_requested,0,100.0
ORD00008770,0,normal,not_requested,0,52.4
ORD00008771,1,normal,requested,0,41.58
ORD00008772,0,normal,not_requested,0,100.0
ORD00008773,0,normal,not_requested,0,55.98
ORD00008774,1,damaged_item,requested,0,49.83
ORD00008775,0,normal,not_requested,0,96.41
ORD00008776,1,normal,requested,0,49.12
ORD00008777,0,normal,not_requested,0,100.0
ORD00008778,0,damaged_item,not_requested,0,27.95
ORD00008779,1,damaged_item,requested,0,47.72
ORD00008780,0,normal,not_requested,0,100.0
ORD00008781,0,normal,not_requested,0,61.71
ORD00008782,0,normal,not_requested,0,86.34
ORD00008783,1,normal,requested,0,86.85
ORD00008784,1,normal,requested,0,62.94
ORD00008785,0,normal,not_requested,0,100.0
ORD00008786,0,normal,not_requested,1,16.13
ORD00008787,0,normal,not_requested,0,24.18
ORD00008788,0,normal,not_requested,0,48.39
ORD00008789,0,normal,not_requested,0,100.0
ORD00008790,1,damaged_item,requested,0,42.86
ORD00008791,1,normal,requested,0,90.2
ORD00008792,0,normal,not_requested,0,24.76
ORD00008793,0,normal,not_requested,0,78.05
ORD00008794,0,normal,not_requested,0,56.49
ORD00008795,0,normal,not_requested,0,100.0
ORD00008796,1,damaged_item,requested,0,56.1
ORD00008797,1,normal,requested,0,26.8
ORD00008798,1,wrong_item,requested,0,57.95
ORD00008799,0,normal,not_requested,0,100.0
ORD00008800,0,normal,not_requested,0,100.0
ORD00008801,0,normal,not_requested,0,100.0
ORD00008802,0,normal,not_requested,0,100.0
ORD00008803,0,normal,not_requested,0,100.0
ORD00008804,0,normal,not_requested,0,62.56
ORD00008805,0,normal,not_requested,0,100.0
ORD00008806,1,normal,requested,0,115.41
ORD00008807,1,normal,requested,0,304.96
ORD00008808,0,normal,not_requested,0,38.76
ORD00008809,1,normal,requested,0,60.98
ORD00008810,0,normal,not_requested,0,100.0
ORD00008811,0,damaged_item,not_requested,0,100.0
ORD00008812,1,wrong_item,requested,0,27.83
ORD00008813,1,normal,requested,0,21.97
ORD00008814,0,wrong_item,not_requested,0,100.0
ORD00008815,1,normal,requested,0,14.15
ORD00008816,1,normal,requested,0,223.11
ORD00008817,0,normal,not_requested,0,100.0
ORD00008818,0,normal,not_requested,0,100.0
ORD00008819,0,normal,not_requested,0,29.66
ORD00008820,0,normal,not_requested,0,48.91
ORD00008821,1,wrong_item,requested,0,48.96
ORD00008822,0,normal,not_requested,0,100.0
ORD00008823,0,normal,not_requested,0,100.0
ORD00008824,1,damaged_item,requested,0,65.33
ORD00008825,0,normal,not_requested,0,100.0
ORD00008826,0,normal,not_requested,0,67.38
ORD00008827,0,normal,not_requested,0,100.0
ORD00008828,0,normal,not_requested,0,100.0
ORD00008829,0,damaged_item,not_requested,0,100.0
ORD00008830,0,normal,not_requested,0,100.0
ORD00008831,0,normal,not_requested,0,40.8
ORD00008832,1,damaged_item,requested,0,102.85
ORD00008833,1,normal,requested,0,216.79
ORD00008834,0,normal,not_requested,0,25.96
ORD00008835,1,normal,requested,1,45.76
ORD00008836,1,normal,requested,0,77.85
ORD00008837,0,normal,not_requested,0,100.0
ORD00008838,1,normal,requested,0,36.4
ORD00008839,0,wrong_item,not_requested,0,100.0
ORD00008840,1,normal,requested,0,77.92
ORD00008841,1,damaged_item,requested,0,40.61
ORD00008842,0,wrong_item,not_requested,0,99.71
ORD00008843,0,normal,not_requested,0,57.56
ORD00008844,0,damaged_item,not_requested,0,50.61
ORD00008845,1,damaged_item,requested,0,152.64
ORD00008846,0,normal,not_requested,0,100.0
ORD00008847,0,normal,not_requested,1,100.0
ORD00008848,0,normal,not_requested,0,88.08
ORD00008849,1,normal,requested,0,30.6
ORD00008850,1,normal,requested,0,76.36
ORD00008851,1,wrong_item,requested,0,278.24
ORD00008852,0,normal,not_requested,0,100.0
ORD00008853,0,damaged_item,not_requested,0,100.0
ORD00008854,1,wrong_item,requested,0,264.86
ORD00008855,0,normal,not_requested,0,82.36
ORD00008856,1,normal,requested,0,42.31
ORD00008857,0,normal,not_requested,0,100.0
ORD00008858,1,normal,requested,0,95.19
ORD00008859,0,normal,not_requested,0,100.0
ORD00008860,0,normal,not_requested,1,100.0
ORD00008861,0,normal,not_requested,0,100.0
ORD00008862,0,normal,not_requested,0,100.0
ORD00008863,0,normal,not_requested,0,100.0
ORD00008864,0,normal,not_requested,0,56.46
ORD00008865,1,normal,requested,0,261.7
ORD00008866,1,wrong_item,requested,0,56.11
ORD00008867,1,damaged_item,requested,0,114.4
ORD00008868,1,damaged_item,requested,0,239.01
ORD00008869,1,normal,requested,0,48.59
ORD00008870,1,normal,requested,0,106.17
ORD00008871,0,normal,not_requested,0,32.85
ORD00008872,1,damaged_item,requested,0,35.46
ORD00008873,1,normal,requested,0,501.08
ORD00008874,0,normal,not_requested,0,33.86
ORD00008875,1,wrong_item,requested,0,13.23
ORD00008876,0,normal,not_requested,1,59.75
ORD00008877,1,damaged_item,requested,0,86.72
ORD00008878,0,wrong_item,not_requested,0,48.46
ORD00008879,0,normal,not_requested,0,48.7
ORD00008880,0,normal,not_requested,0,32.59
ORD00008881,0,wrong_item,not_requested,0,14.17
ORD00008882,0,normal,not_requested,0,73.12
ORD00008883,0,damaged_item,not_requested,0,100.0
ORD00008884,0,normal,not_requested,0,100.0
ORD00008885,1,normal,requested,0,98.74
ORD00008886,0,normal,not_requested,0,80.18
ORD00008887,0,normal,not_requested,0,100.0
ORD00008888,0,normal,not_requested,0,100.0
ORD00008889,0,damaged_item,not_requested,0,44.31
ORD00008890,1,damaged_item,requested,0,335.25
ORD00008891,0,normal,not_requested,0,100.0
ORD00008892,0,normal,not_requested,0,12.99
ORD00008893,1,normal,requested,0,224.71
ORD00008894,1,wrong_item,requested,0,580.2
ORD00008895,0,normal,not_requested,1,100.0
ORD00008896,0,normal,not_requested,0,100.0
ORD00008897,0,normal,not_requested,0,96.06
ORD00008898,0,normal,not_requested,0,100.0
ORD00008899,1,damaged_item,requested,0,16.47
ORD00008900,0,normal,not_requested,0,89.39
ORD00008901,0,normal,not_requested,0,25.03
ORD00008902,0,normal,not_requested,0,100.0
ORD00008903,1,wrong_item,requested,0,130.72
ORD00008904,0,normal,not_requested,0,100.0
ORD00008905,1,normal,requested,0,60.44
ORD00008906,0,normal,not_requested,0,81.08
ORD00008907,0,normal,not_requested,0,39.64
ORD00008908,0,normal,not_requested,0,100.0
ORD00008909,0,normal,not_requested,0,100.0
ORD00008910,0,normal,not_requested,0,47.26
ORD00008911,0,normal,not_requested,0,100.0
ORD00008912,0,normal,not_requested,0,91.35
ORD00008913,0,normal,not_requested,0,100.0
ORD00008914,0,normal,not_requested,1,19.5
ORD00008915,1,damaged_item,requested,0,40.53
ORD00008916,0,normal,not_requested,0,100.0
ORD00008917,0,normal,not_requested,0,80.05
ORD00008918,0,damaged_item,not_requested,0,100.0
ORD00008919,0,normal,not_requested,0,41.5
ORD00008920,1,damaged_item,requested,0,123.71
ORD00008921,0,normal,not_requested,0,67.27
ORD00008922,0,normal,not_requested,0,100.0
ORD00008923,0,normal,not_requested,0,100.0
ORD00008924,0,normal,not_requested,0,100.0
ORD00008925,0,normal,not_requested,0,88.93
ORD00008926,0,normal,not_requested,0,100.0
ORD00008927,0,normal,not_requested,0,61.2
ORD00008928,0,wrong_item,not_requested,0,100.0
ORD00008929,0,normal,not_requested,0,44.15
ORD00008930,0,normal,not_requested,0,100.0
ORD00008931,0,damaged_item,not_requested,0,51.62
ORD00008932,0,damaged_item,not_requested,0,41.54
ORD00008933,0,normal,not_requested,0,100.0
ORD00008934,1,normal,requested,1,30.1
ORD00008935,0,normal,not_requested,1,100.0
ORD00008936,0,normal,not_requested,0,100.0
ORD00008937,0,normal,not_requested,0,78.28
ORD00008938,0,normal,not_requested,0,76.04
ORD00008939,0,normal,not_requested,0,100.0
ORD00008940,0,normal,not_requested,0,100.0
ORD00008941,0,damaged_item,not_requested,0,100.0
ORD00008942,0,normal,not_requested,0,100.0
ORD00008943,0,normal,not_requested,0,100.0
ORD00008944,0,normal,not_requested,0,100.0
ORD00008945,0,normal,not_requested,0,70.13
ORD00008946,1,damaged_item,requested,0,89.81
ORD00008947,0,normal,not_requested,0,100.0
ORD00008948,0,normal,not_requested,0,21.17
ORD00008949,0,damaged_item,not_requested,0,100.0
ORD00008950,0,normal,not_requested,0,100.0
ORD00008951,0,normal,not_requested,1,13.29
ORD00008952,0,wrong_item,not_requested,0,100.0
ORD00008953,1,damaged_item,requested,0,65.92
ORD00008954,0,normal,not_requested,0,96.01
ORD00008955,0,normal,not_requested,0,79.78
ORD00008956,0,normal,not_requested,0,89.61
ORD00008957,0,normal,not_requested,0,96.08
ORD00008958,0,normal,not_requested,0,100.0
ORD00008959,0,normal,not_requested,0,100.0
ORD00008960,0,normal,not_requested,0,100.0
ORD00008961,1,damaged_item,requested,0,226.86
ORD00008962,0,normal,not_requested,0,100.0
ORD00008963,0,normal,not_requested,0,100.0
ORD00008964,1,wrong_item,requested,0,70.33
ORD00008965,1,normal,requested,0,169.86
ORD00008966,1,wrong_item,requested,0,52.26
